company_name,review_title,review_text,review_stars
-3696752584983416621,me cobraron por un servivio que habia…,Me cobraron por un servivio que habia contratado 150 euros cuando era solo un euro lo que se deberia cobrar,1
-3696752584983416621,Estos roban en la factura incrementado sin razón,"Deben andar mal económicamente, pues ponen cargos que yo no gasté, hace tiempo quise dejarlos por eso, no se enteran la mayoría de teleoperadores pero eso con llamar y llamar llego donde quiero, me hacen oferta de un móvil para que me quede , les dije no me gusta ,es bueno? Si dicen y ahora incrementan otra vez mis facturas, les quedan unos días conmigo y adiós,  empresa futura quiebra, ah y sobre todo incrementan encima un 21 % no me extraña que pierdan clientes, hace años no eran así, pasé 8 años primero y ahora uno y cada vez me roban más, estáis perdiendo otra cliente vaya a terminar en la quiebra pues nadie va a querer nada con vosotrosy todo lo cobran hasta la sim",1
-3696752584983416621,Nefasta esta compañía,"Nefasta esta compañía, llevaba años y me han tratado peor imposible. He hecho 3 llamadas y cada teleoperador me ha dado una información totalmente diferente y no me han resuelto nada. Estoy totalmente decepcionada. Me he marchado después de tanto tiempo con ellos.",1
-8669971116249890937,Llevo esperando 20 dias por un pedido,Llevo esperando 20 dias por un pedido. No se donde esta el articulo ni cuando va a llegar. No volvere a comprar mas a esta empresa,1
-4345531286537920187,Gracias llegó todo correcto,Gracias llegó todo correcto,5
3559623580828306545,Quick delivery ltemas described.memery box,Quick delivery ltemas described.,4
7590271305422250967,"Es un servicio horroroso, más que horroroso ¡pésimo!","Es un servicio horroroso. He enviado un paquete a Estados Unidos y no llega, al final al menos espero que me lo devuelvan. Hay problemas en la aduana (son unas simples colgaduras para las ventanas y algún librito, unos pequeños detalles de regalo) y ...¡hay que llamar a la central de Ups en Estados Unidos para que me digan exactamente qué pasa o si se puede solucionar de alguna manera!! ¡¿Cómo puede ser que no tengan manera de comunicarse dentro de la misma empresa, aunque sea diferente pais?! Desde luego un auténtico desastre de servicio. Si llega será un milagro!!",1
1288333363122800645,una tienda maravillosa,"una tienda maravillosa, muy a menudo compro cosas diferentes en ella, entrega rápida",3
7854402552215341962,Es una vergüenza,"Es una vergüenza, no contestan a los correos, no se hacen cargo de nada, tienen un pedido de 1500€ en estado procesando desde hace un mes, un articulo que se supone que estaba en stock. NUNCA MAS!!!",1
-47701390000263276,se niegan a hacer factura,"Por viaje de trabajo me hospede en el hotel de Salou .
Pedí la factura a nombre de la empresa a la salida y me dijeron que les diera los datos y que me la enviaban por mail.
Ahora se niegan a hacerme la factura ya que dicen que reserve la habitación a nombre de una persona y no de una empresa.
les afirmo que no se puede hacer a la reservación ya que su sistema no lo permite y piden claramente nombres y apellidos, que nunca he visto una empresa alojarse en una habitación de hotel.
Se pasan la pelota de uno a otros para no hacer factura.",1
-47701390000263276,Ideal para pasar unos días de descanso  en familia,"Apartamento tranquilo y muy bien equipado, ideal para una escapada familiar",5
-47701390000263276,he pagado la primera parte de la reserva y no aparece en la hoja a imprimir,no aparece en la hoja final a imprimir el importe de la reserva.,1
-47701390000263276,Publicidad engañosa en la página web de Pierre Vacance referente a los gastos de gestión,"En la página principal de Pierre Vacance indica que no tienes gastos de gestión si realizas la reservas vía web, sin embargo una vez realizada prácticamente la reserva te indica que debes tener un código promocional para poder descontar esos gastos de gestión.",1
-8669971116249890937,Todo bien,"Todo bien
Envio correcto y a tiempo",5
-8951054216879115324,Good,Raccomando caldamente questo venditore,5
2474174496796616251,ESTREMAMENTE PROFESSIONALI,ESTREMAMENTE PROFESSIONALI,5
1855629745943844694,posible scamm…,"Tengo un retiro desde hace dos meses y uno de hace quince dias y nada que llegan a mi wallet, he enviado ya tres correos y nada que responden, creo que entraron en la lista de scamm.",1
1855629745943844694,hOLA en ralidad la pagina habia…,"hOLA en ralidad la pagina habia empezado bien a tener muchos ads para hacer y despues fue bajando mucho su nivel hasta ahora que no paga hace tres pagos que he pedido ya hace varios meses y nada 
se como seguir voy a ver si puedo retirar los eth por faucetpay vere si tengo suerte saludos",1
1855629745943844694,señores tengo dos retiro con lite y aun…,señores tengo dos retiro con lite y aun nada que me llega a mi billetera ya le es enviado como tres correo y nada q responde estos es perder tiempo,1
4917491774260051474,Todo bien,"Todo bien, buena la atencion y los plazos de entrega volvere a comprar",5
54181468452856228,Llevo años comprando en Vapo,"Llevo años comprando en Vapo, vivo en Ibiza y nunca fallan con los envíos. Es una suerte dar con empresas así y más cuando es tan difícil encontrar líquidos y productos relacionados, por lo menos aquí.",5
-1038584032044167479,Excelente!!!!,"Muy conforme con las flores que ha recibido la persona homenajeada, muchas gracias!",5
7590271305422250967,HORRIBLE,"Entregan mi paquete en otra dirección y cuando reclamo se lavan las manos diciendo que el paquete esta ""entregado"". Por no hablar de la pésima atención al cliente.",1
8655379225844287815,rapidez,"rapidez, eficiencia y eficacia.",5
6127596330721287533,Pratico,"Pratico, simples e facil",5
-6106580598177685822,Noleggio facile,Facile. Semplice. Economico.,5
-4596178002600268724,Nefastos en todo e irresponsable.,Nefastos en todo e irresponsable.,1
54181468452856228,Soy cliente de Vapo,"Soy cliente de Vapo, ya unos cuantos años, siempre bien y una buena relación precio calidad de sus productos.",5
-1266047976740793394,Excellent service,Asturias deliver as expected,5
54181468452856228,Excelente como siempre,Excelente como siempre,5
326728323453280240,Volamos en el vuelo Madrid Montevideo…,Volamos en el vuelo Madrid Montevideo en business asiento 3 g y3 el 11de septiembre y totalmente orrible el servicio que te dan no es recomendable somos conscientes la situación pero se podría cuidar un poco más a los que estamos volando,1
264648201732368891,Juguetes con las 3 B,"Toyscentral proporciona una gran variedad de juguetes, juegos de mesa, disfraces… con buenos materiales a un precio razonable. Para todas las edades, desde bebé a niños más mayores. Destacar tanto la atención al cliente como la rapidez de las entregas. También disponen de diferentes tipos de pago pudiendo elegir el más conveniente para cada uno. Recomiendo comprar en esta pagina",5
6424369642175013355,¡¡¡¡ESTAFA!!,"¡¡¡¡ESTAFA!!! Tengo un pedido desde agosto de unas gafas de sol por valor de 70 euros, que todavía no han enviado y es imposible contactar. Les he mandado 2 emails y he realizado como 20 llamadas, en distintos horarios, a lo largo de toda una semana y nadie contesta al teléfono. No puedo devolver el cargo porque he pagado con tarjeta y solo me queda poner una denuncia si no consigo contactar en unos días. Totalmente decepcionada y me voy a dar de baja de esta página en cuanto se solucione esto. Nunca más!!!",1
-1434479808945665931,Professionnel,"Rapide, conforme, commercial.",5
4917491774260051474,Trata excelente por teléfono,"Trata excelente por teléfono. Fácil de comprar por Internet, el producto llego en excelente estado.",5
-5989026632062013047,Insurance made easy,Insurance made easy,5
-130964352770094162,estoy muy satisfecho con sus productos…,"estoy muy satisfecho con sus productos y servicio, la velocidad de entrega es impresionante son muy responsables los recomiendo",5
-6797025850130622568,Dopo l attivazione non ho ancora…,Risposta esauriente,4
8498364173173829962,"Hola,os expongo mi caso ,mi fallo no…","Hola,os expongo mi caso ,mi fallo no haber buscando antes opiniones de esta web,me han enviado una bateria en mal estado y no conestan ni correos, llamadas nada.si no quieren una experiencia igual eviten comprar algo .sobran palabras.",1
870071015249057800,Homon normal,"Homon normal, sin diferencias con otras marcas.",4
7541948711335306131,Atop llevo a cabo un trabajo increíble,Atop llevo a cabo un trabajo increíble. Superaron mis expectativas en cuanto a tiempo y calidad. Sus empleados poseen una obsesión por los detalles difícil de encontrar,5
-220596151435748300,Excelente plataforma,Excelente plataforma. El servicio es rapido y 100% confiable,5
-4446783599181422978,Sitio fantástico para hacer inversiones…,Sitio fantástico para hacer inversiones inmobiliarias en el que ha sabido dar solución a los problemas que planteaban los inversores en cuanto a la ampliación de información sobre los proyectos y a los retrasos,5
-1038584032044167479,Entrega de flores,"Flores frescas y hermosas entregadas a tiempo. Empleados muy pacientes y amables. Volveré a comprar de aquí en la próxima oportunidad. No tengo mucha confianza en compras del internet, pero mi experiencia con este negocio fue sorprendentemente excelente. Si las marcas fueran de 0 a  5, se sacarían un 10!",5
54181468452856228,Buen producto y servicio,Buen producto y servicio. ;-),5
2722537072766595863,Productos que no llegan,"Pedí unos productos por internet cuando había unos códigos promocionales, los cuales te hacen pedir más productos para llegar al mínimo y poder gastalo. Todo genial hasta que llegan a la tienda y un día después me indican que uno de ellos no les queda stock y por tanto no ha llegado. Llamo a atención al cliente porque en la tienda se desentienden y no saben de donde proviene el problema. En atención al cliente me indican que el problema es de almacen que no les quedaba stock, cosa que no me notifican una semana antes de que llegase el pedido, que fue cuando lo enviaron. Al final pierdo el código promocional que podría haber usado en otra cosa y mis puntos del club wow que podía haber acumulado.
Muy descontenta con la aplicación y la forma de notificación de incidencias, cosa que podían haber notificado al ir a mandar el pedido o la hora de confirmarlo.",1
4917491774260051474,Muy buen trato,"Muy buen trato, el pedido llegó perfectamente, por decir algo llegó algunos días más tarde de lo previsto, pero todo perfecto. Volveré a comprar sin duda",5
-8669971116249890937,Hice el pedido el día 8 de abril y aún…,Hice el pedido el día 8 de abril y aún no he recibido la pieza. He mandado varios mensajes y no siquiera he recibido respuesta.,3
-8669971116249890937,Genial,"Genial, acabo de instalar la pieza y el horno funciona perfectamente",5
-8669971116249890937,devolvi un cajon de nevera por que no…,devolvi un cajon de nevera por que no era el solicitado el dia 20/02/20 a la oficina de correos el nº de account es 90004BSES2 y todavia no he tenido respuesta,1
-8669971116249890937,Informales y poco de fiar.,"llevo esperando el pedido desde el 6 de Marzo, les pedí que me devolviesen el dinero pues no estaba en le plazo de entrega, pues todavía no he visto ni la pieza ni el dinero, impresionante.",1
-8669971116249890937,Al principio tenía mis dudas,"Al principio tenía mis dudas, pero todo perfecto, atención, producto y envío. A superado mis expectativas.",5
-8669971116249890937,Rodamientos zanussi,"Buenas, Mi lavadora en una zanussi ZWG 3120 y solo en la pagina que aparece un rodamiento y un reten, ¿no lleva 2 rodamientos esta lavadora?

Un saludo.",5
-8669971116249890937,Recomendable,Han respondido correctamente a una incidencia que he tenido con un pedido. Todo correcto,5
-8669971116249890937,Todo perfecto,"Todo perfecto, pieza de recambio exacta, entregado en fecha y muy importante: hacen envíos a Canarias. Muchas gracias por todo.",5
-8669971116249890937,Aunque tardo 2 dias mas del plazo…,"Aunque tardo 2 dias mas del plazo normal, llego perfectamente empaquetado las bisagras de horno que pedi.
Impresionante el numero de referencias de productos. Recomendable.",5
-8669971116249890937,UNA MIERDAA,UNA MIERDAAA! me han cobrado un segundo pago a cuento de nada y encima están tardando semanas en enviarme mi pedido.,1
-8669971116249890937,En el día de hoy 13-1-2020 aún no he…,"En el día de hoy 13-1-2020 aún no he recibido ni he tenido respuesta alguna de las aletas de una lavadora que compre el 26-12-19. 
Dejan mucho que desear!!",1
-8669971116249890937,26 días ha tardado en llegar,26 días ha tardado en llegar.   A los 23 días llamo y me dicen que igual no ha llegado porque la localidad no estaba indicada y que diera el pedido por perdido. Pongo una reclamación para el reembolso y 3 días después llega la pieza. Unos fenomenos,1
-8669971116249890937,Pues la verdad que la experiencia no ha…,"Pues la verdad que la experiencia no ha sido muy buena. Primero las imagenes del articulo no se coresponden con lo que te envian. Se lo hago saber envianloles la informacion que me solicitan y me dicen que ese articulo no es compatible con mi electrodomestico segun su especificacion. Me envian las etiquetas de devolucion. Me vuelvo a poner en contacto con ellos y les indico que en su pagina web pone que si que lo es, a lo que me responden que si que es compatible y que lo puedo usar. No entiendo nada...",1
-8669971116249890937,Genial,"Genial, el pedido llegó en el plazo estimado y se adapta perfectamente en la lavadora. Gracias",5
-8669971116249890937,malísimo no llegó nunca el pedido,malísimo no llegó nunca el pedido,1
-8669971116249890937,Todo correcto,"Buenas tardes,el pedido que hice llegó en el tiempo pactado y en buenas condiciones.",5
-8669971116249890937,Sigo pendiente de un pedido que hice el…,"Sigo pendiente de un pedido que hice el 13 de agosto, han pasado 16 dias desde entonces y el pedido no llega, lo intento buscar supuestamente con la compañia que lo han mandado y no sale nada, ni tan siquiera reconoce el numero de pedido. Una vergüenza, ha sido tirar el dinero",1
3926191286057171122,Rapido y facil,Rapido y facil,5
7245118808359156913,Mejor que...,Bastante mejor que escuchar música directamente en la web de YouTube,5
-3884075761585448684,Esperienza positiva,Esperienza positiva,5
4917491774260051474,Todo bien excepto el envío,"Los mejores precios en electrónica que he encontrado y buena atención al cliente, esa es la mejor parte. La mala es que tienes poca información del estado del pedido y su envío, esa parte entiendo que no es culpa de Ganga Electrónica al ser envíos internacionales pero se podría mirar de mejorar ya que a veces te sientes en el limbo. En mi caso la entrega del producto se hizo con Envialia la cuál fue una experiencia horrible, espero que no envíen nunca más con esa empresa.",3
54181468452856228,Excelente,RApidez y eficacia,5
54181468452856228,Envío rápido y muy profesional,"Envío rápido y muy profesional, productos de calidad. Lo recomiendo.",5
54181468452856228,Todo correcto,"Todo correcto, y rápido, sin duda les volveré a comprar",5
54181468452856228,Muy profesionales en el mundo del vapeo,Muy profesionales en el mundo del vapeo,5
54181468452856228,todo perfecto y rápido,todo perfecto y rápido,5
54181468452856228,Todo perfecto,"Todo perfecto, envío y producto.",5
54181468452856228,Buen servicio,"Buen servicio, buen trato, buen producto",5
54181468452856228,Atención al cliente muy buena,"Atención al cliente muy buena, todo llegó a su tiempo y en perfecto estado",5
54181468452856228,Genial,"Todo estupendo, bien empaquetado ,a tiempo, rápido, a la hora acordada.. No puedo decir nada negativo",5
54181468452856228,Ha llegado en la fecha prevista,"Ha llegado en la fecha prevista, buen trato",4
54181468452856228,Empresa muy seria y muy formal,"Empresa muy seria y muy formal en cuanto a plazos de entrega y forma de enviar los pedidos, te tienen bien informado desde el momento que realizas el pedido, llevo ya muchos años comprando productos y nunca he tenido ningún problema.",5
54181468452856228,Llevo varios años comprando a ellos y…,Llevo varios años comprando a ellos y no tengo ninguna queja. Atención al cliente muy buena y envios correctos.,5
54181468452856228,Es fácil encontrar todo en la página…,"Es fácil encontrar todo en la página web, y las entregas vienen súper rápidas",5
54181468452856228,Siempre a tiempo,Siempre a tiempo,5
54181468452856228,Rápido servicio y muy buena calidad,Rápido servicio y muy buena calidad,5
54181468452856228,Llevo 8 días esperando un paquete que…,Llevo 8 días esperando un paquete que iba a llegar en 24/48 horas,1
54181468452856228,Estoy satisfecha con los servicios…,Estoy satisfecha con los servicios recibidos,5
54181468452856228,Rapidez,"Todo rápido y perfecto, muchas gracias",5
4917491774260051474,"Envío costoso, producto de 10","El envío es lento, pero te avisan de los plazos y llega en el tiempo previsto.
Respecto al producto, de 10, completamente nuevo y precintado, y la versión europea.",5
5636442777787747490,No entiendo las reseñas anteriores,"No entiendo las reseñas anteriores. He comprado muchas veces aquí y mi experiencia ha sido perfecta. He realizado cambios de talla y han sido muy eficaces. Me encanta la calidad se sus productos y siempre tienen ofertas. Como única pega, hubo un retraso en un pedido en Black Friday, pero lo entendí por las fechas.",5
2483806831468405684,Empresa sería,"Empresa sería, los productos corresponden a la descripción y los tiempos de entrega muy rápidos.",5
6729889272036490090,Unos estafadores.,Unos estafadores.. No entragan los Paquetes. El servicio al cliente no solucionan nada. Una denuncia se merecen.,1
923405975438403808,Demanda colectiva,"Voy a iniciar un trámite de demanda colectiva con mi abogado, ya nos hemos juntado varios para reclamar no solo las devoluciones, sino también daños y perjuicios. Contactadme todos aquellos que os queráis unir a la demanda. Gracias.",1
-7125194465188157332,Es Estafa 100%  es una pirámide donde…,Es Estafa 100%  es una pirámide donde el propio dueño es rico quedándose con los satoshi d los usuarios no pagan! Retire 5000 satoshi hace una semana y nunca me llegaron a mi wallet así que no pierdan su tiempo en esta porquería... hp,1
-1728841676652025061,Prima service en hulp,Prima service en hulp,5
5381827655703832363,La peor empresa de transporte dirigida…,La peor empresa de transporte dirigida por intutiles y repartidores incompetentes. Y  para reclamar es un 902 que encima tienes que repetir llamadas pk con un reclamacion no vale yo creo que ganan mas atraves del timo de lo 902 que con el reparto.,1
2449399274521346138,Soporte,Soporte rápido (responde en menos de 5 minutos) y amable.,5
6301205875147526708,Roboton hoy a cerrado oficialmente,"Roboton hoy a cerrado oficialmente, para los que aún no hayan visto el mensaje aquí esta:
""Estimados inversores! Le informamos que la compañía Roboton está cerrando oficialmente. La situación económica actual no nos permite continuar nuestro trabajo. Intentamos salir de la crisis utilizando todos los recursos disponibles, pero no pudimos cambiar radicalmente la situación. Es importante comprender que este es el cierre final y la interrupción completa de nuestras actividades. En este momento, un grupo de estafadores está trabajando en la red, quienes han creado nuevas cuentas (falsas) en telegramas, chats y canales, así como también están desarrollando un nuevo sitio y afirman que esta es una ""nueva versión"" de Roboton. Tenga en cuenta que todas estas cuentas se crearon el 1 de abril, y los estafadores están intentando en todos los sentidos apoderarse de nuestra audiencia y su dinero. Ciertamente, le ofrecerán registrarse en el nuevo sitio con los mismos (o nuevos) nombres de usuario / contraseñas que en nuestro sitio, y también le ofrecerán depositar fondos ""supuestamente"" para desbloquear sus depósitos, cargos, pagos antiguos y continuar trabajando. Y, naturalmente, esta es una mentira fantástica. Para evitar la pérdida de sus fondos, bloqueamos el acceso a sus cuentas personales a través del sitio web oficial de la empresa. Nadie, excepto el administrador, tiene acceso a la base de datos de inversores. Siempre hemos advertido que la información oficial solo se puede verificar en nuestro sitio web y en el canal de telegramas. Los estafadores no tienen y nunca tendrán acceso a estos recursos. El sitio está perfectamente protegido y no está sujeto a ningún ataque. Esto se evidencia por los certificados de seguridad en la parte inferior del sitio. Gracias de nuevo a todos los que han estado con nosotros durante 4 meses de trabajo. Tu roboton. El futuro está en el presente. Tu roboton""",1
6301205875147526708,Retiro rechazado. Ganancias no depositadas,"Hice un retiro el 31/03/2020 y fue rechazado. En cambio, el saldo devuelto al balance lo hicieron de Roboton Coin, lo cual ha ocasionado perdidas a mi inversión, y cuya perdida se mantendrán aún cuando la ICO salga a 0.25. Adicionalmente, no han depositado las ganancias de mis inversiones correspondiente al 2 y 3 de Abril. Califico de Extremadamente Malo x q no tenemos control de nuestras cuentas. Soporte no responde!",1
3720880542972975733,Alto desempeño profesional de la…,"Alto desempeño profesional de la empresa. Atención inmediata, adaptación a la necesidades. 
Felicidades",5
3349268846656592700,Muy rápido,Muy rápido y buenos precios.,5
4343890189799998125,Nefastos,"Nefastos, me llaman para entregar un paquete y no me lo dejan, me dicen que me llegará un mail para recogerlo pero no me llega nada, llamo al telefono por que no sé que paquete es y no me atiende nadie si no tengo el codigo, mando mail y no me contestan, no es la primera vez que me sucede esto con esta compañia",1
4917491774260051474,Rápido y producto en perfectas…,"Rápido y producto en perfectas condiciones y empaquetado supercorrecto.
Muy contento.",5
7854402552215341962,Calidad precio imbatibles,"He comprado un objetivo olympus y en veinte días llegó a mi casa, todo perfecto con el seguimiento sabes en todo momento donde está el pedido",5
7854402552215341962,Tarda un poco en llegar pero sabiendo…,Tarda un poco en llegar pero sabiendo que viene desde china y por 180€ menos que en tienda merece la pena,5
7854402552215341962,Nunca llegó...,"Nunca llegó...
Compré un iPad, y nunca llegó, ni me dieron ninguna explicación fiable de la situación o el problema.
Menos mal que pagué con Paypal, que tramitó mi reclamación devolviéndome el dinero. Aunque BuenaBuy intentó liar la reclamación. Por el poco interés en solucionar la no recepción del producto parece una estafa.",1
7854402552215341962,Hola.,"Hola.
He comprado un Samsung S21,aparte del precio que me parece un regalo, el servicio de mensajería...espectacular ¡! En todo momento informado de cada paso que daba el móvil. 
Y ya no es que vaya a comprar otra vez, es que ya está comprado otro móvil para un regalo. 
Así que totalmente recomendable comprar en BUENABUY.",5
7854402552215341962,Hasta el momento los pedidos han…,Hasta el momento los pedidos han llegado tal y como esperaba,5
7854402552215341962,Horrible!,"He comprado dos veces,
la primera con un retraso increíble. Pensé que eran cosas que pueden pasar y les di otra oportunidad.
La segunda está en proceso y ya dobla el retraso de la primera. Una auténtica vergüenza, les pides explicaciones y “te hablan de su libro”. Pasan los días, les vuelves a pedir explicaciones y más de lo mismo.

Por suerte, pague con Paypal y se acerca la fecha de la disputa.

NO COMPRÉIS, mismos precios que en Aliexpress y la logística es infernal.",1
7854402552215341962,Todo bien,Todo bien. rápido y eficaz. Me ha sorprendido.,5
7854402552215341962,Buen precio pero mucho retraso,Los precios son muy buenos pero la comunicación difícil y los envíos tardan mucho más de lo que dice,2
7854402552215341962,Compre un smartphone y nunca me llego,"Le compre el dia 10 de diciembre del 2020 un smartphone, hoy estamos a día 4 de mayo del 2021 y aún no lo he recibido.
Me he puesto en contacto con ellos varias veces para acogerme al desistimiento por ley, y siempre me responden lo mismo: que hasta que el transportista no le reporten que ha pasado no me hacen el reembolso. Lo he puesto en manos de la OCU para la mediación y no le han prestado atención y lo que me  queda es denunciarlos por el juzgado de 1 instancia.",1
7854402552215341962,La forma de pago,"La forma de pago, intento pagar a través de Paypal y no me indica que no lo acepta, he tenido que ponerme en contacto con Paypal y con el Banco, para ver si se había cargado el importe, después de realizarlo dos veces con códigas de uno y otro.",3
7854402552215341962,Nefasto,"Nefasto, aún estoy esperando el equipo que compré, lo hice mediante el servicio expres y ya han pasado dos semanas, no contestan a mis correos, dudo que vuelva a comprar en esta pagina",1
7854402552215341962,¡Ladrones,¡Ladrones! Muy mala empresa: compras y pagas un producto y cuando la aduana detiene la importación (!? ¡No sabes de qué país importa Buenabuy !?) te quedas sin ayuda y puedes averiguarlo tú mismo. Todavía no tengo nada ... pero he pagado - ¡también por un seguro adicional! Terrible - ¡debería cambiar el nombre en MuyMalaBuy!,1
7854402552215341962,Yo llevo un mes esperando iPad y solo…,"Yo llevo un mes esperando iPad y solo recibo notificaciones de retráselo.
Lo hice x PayPal y no sé si esperar algo más o reclamar",2
7854402552215341962,Hice un pedido el día 12 de Abril y he…,Hice un pedido el día 12 de Abril y he enviado mails para que me digan cuando lo recibo y no he obtenido respuesta. Muchas gracias.,1
7854402552215341962,iPad que nunca envían.,Dos meses esperando mi pedido y el número de seguimiento es un engaño. No han entregado el paquete en correos,1
7854402552215341962,Mi segunda compra en BuenaBuy,"Excelente, tal y como la vez anterior, la compra ha sido un éxito! Espero que se mantenga de la misma manera y seguiré comprando seguro en el sitio. Hasta el momento no le pongo absolutamente ninguna pega!",5
7854402552215341962,SI pudiera no le pondría ninguna…,"SI pudiera no le pondría ninguna estrella,

5 meses esperando a que llegue el paquete y no quieren devolverme mi dinero, esperan información de un transportista que seguramente no llegará, no me inspiran ninguna confianza después de tanto tiempo. UN TIMO",1
-3028170599536631069,Esperienza positiva,Esperienza positiva,5
-8130123344273968229,Mi experiencia con la compra de la…,"Mi experiencia con la compra de la alfombra no puede ser mejor,  envío rápido y recibí lo que se ajustaba a mis expectativas",5
-4221486007326633708,Esperienza unica,Esperienza unica,5
8204125127025378475,Compra rapida y excelentw,Compra rapida y excelentw,5
-2953333375953415848,Bad experience lost my money.,Bad experience lost my money.,1
4343890189799998125,"NI EDUCACION, NI PROFESIONALIDAD, ESTAFADORES","Trabajo en una empresa donde hacemos envios casi a diario, llevamos meses trabajando con ellos pero hasta aquí hemos llegado. Hay que solicitar las recogidas de paquetes hasta 4 veces y nunca vienen, encima no contestan a los mails ni al telefono, y en mas de una ocasión cuando por fin han contestado, LITERALMENTE ME HA COLGADO CON LA PALABRA EN LA BOCA CUANDO LE CONTABA MI PROBLEMA. Encima en mas de una ocasión han intentado engañarme con las facturas, tomandome por tonto, UNA VERGÜENZA, NO VOLVERE NUNCA A TRABAJAR CON VOSOTROS.",1
4917491774260051474,Muy contento con el servicio,Muy contento con el servicio,5
2429114883701865015,Me gustan mucho la variedad son muy…,Me gustan mucho la variedad son muy buenos y las telas muy recomendadas,5
-1263890763447874787,He trabajado con tradefw durante,"He trabajado con tradefw durante 3 meses no puedo decir que fue una experiencia perfecta porque el mercado era muy volatil en aqeul entonces tambiéntuve algunos problemas con la documentación que se necesita para todos los trámites . aun asi el servicio por parte la empresa en sí fue de gran nivel, sus representantes se desempeñaron profesionalmente y nuestra cooperación dejó una impresión positiva después de todo.",5
-8669971116249890937,Buen servicio mejor de lo esperado…,"Buen servicio mejor de lo esperado rapido antes del dia que me dijeron llego       
si difinitivamente cuado necesite algo volvere a comprar aqui.",5
7854402552215341962,Realicé un pedido de un teléfono móvil…,"Realicé un pedido de un teléfono móvil el 4 de marzo y lo he recibido el 26 de marzo. Dentro de lo que cabe bastante rápido, ya que suelen tardar entre 30 o 40 días. El teléfono se ha recibido correctamente embalado.
En cuanto al seguimiento a partir del 14 de marzo, diariamente me han mandando un mensaje para informar de la situación del envío.
Un consejo para los que quieran realizar pedidos en buenabuy.
1. No tener prisa en recibir el pedido, suele tardar de 30 a 40 días.
2. Pagar siempre con PayPal, de esta forma nos garantiza y asegura la devolución del pedido en el supuesto de tener algun problema, o no lo recibamos.

Un saludo a todos y suerte.",5
7454778133342201727,Rapido ed economico,Rapido ed economico,5
2449399274521346138,Atendieron mi ticket muy rápido y con…,Atendieron mi ticket muy rápido y con soluciones eficientes,5
-8130123344273968229,Todo perfecto,"Todo perfecto , rápido , sin incidencias y el producto excelente.",5
-4866917335667075665,rapido ed efficace,rapido ed efficace,4
-8130123344273968229,Perfecto,"Perfecto. La alfombra es como aparecía en la web. El servicio de información funcionó muy bien. 
Repetiremos.",5
-4025071814135891477,Nulo antiddos y pobre servicio tecnico,"Estoy una semana con esta empresa, y al principio todo bien ,  rapida auque tardaron como 1 hora y pico en darme el server, pero bien  , Hago wipe el jueves para intentar llenar,,empiezan los problemas , lo tiran , 2 o 3 veces en pleno wipe( se supone que tiene anti ddos) lag todo el rato hasta que se va vaciando el sv (por otra parte normal porque el lag era insoportable) Ya me ha pasado con varios servidores( la comunidad de rust es asi de toxica) pero visto que solo ha pasado una semana y visto que no cumple con lo que dicen cancelo el servicio pensando que al menos me devolverian algo de dinero invertido. Tonto de mi , solo  me cancelan el servicio y nisiquiera preguntan mi motivo ni nada , ellos ya trincaron la pasta y si te he visto no me acuerdo. En fin",1
8631927466692728221,Entrega dentro do prazo!,Entrega dentro do prazo!,5
-8792920927175247701,All ok,"Easy rent, no hidden extras",5
-1038584032044167479,Un servicio Impecable,"Rapidos, muy cordiales y educados . Volveria a hacerlo sin ninguna duda",5
171672630146333564,Aanrader,Aanrader: Prima matras en prima service.,5
8498364173173829962,Atención al cliente inexistente,"Hola, mi error, como otros tantos, ha sido no mirar antes estas opiniones. A mi me ha llegado bien el pedido (una transmisión), lo pagué el domingo y el miércoles lo tenía en la nave de Seur Toledo, donde trabajo, pero no me ha enviado la factura, la he reclamado varias veces por email ya que el teléfono está constantemente comunicando.
Espero que me dure hasta que cambie de furgón si no creo que no me lo van a solucionar. 
La atención al cliente no es que sea mala, simplemente no existe. 
No vuelo a comprar.",1
6816961169390727346,Llegó con retraso,"En mi caso el pedido llegó con bastante retraso.
Al principio todo iba ok y el timming (al ir haciendo el seguimiento del paquete) el correcto. Pero llegó un punto en que se estancó y ya no se actualizaba. Lógicamente tampoco llegaba el paquete.

Así que contacté con la empresa vía mail y a partir de ahí muy bien. 
Me respondieron rápido y demostrando interés por solucionar el problema.",3
6816961169390727346,Llegó un poco màs tarde de lo previsto,"Llegó un poco màs tarde de lo previsto, pero sin problema.",5
4276642128372360772,Súper contenta con la plataforma y el…,"Súper contenta con la plataforma y el servicio que ofrecen. Quiero destacar a Laura Sáez porque me ha resuelto una y mil dudas, siempre respondiendo en máximo 24 horas... de verdad que se agradece gente así y seguiré en soloautónomos sobre todo por su servicio de atención al cliente.",5
2695741634790888399,Satisfecho con el análisis,Satisfecho con el análisis. La atención fue profesional y correcta. Los resultados estuvieron disponibles en el plazo indicado.,5
-8433554019162922075,Gracias por dejarme opinar y así poder…,"Gracias por dejarme opinar y así poder ayudar a otras personas a no caer en manos de estafadores.
Los felicito por su pagina es muy buena",5
4917491774260051474,Producto excelente y barato,Producto excelente y barato. Pero tardaron muchísimo en enviarlo,3
8595352927742304665,tutto ok,Esperienza positiva,4
-5042619402519898552,Reliable!!!,Reliable!!!,4
6902627041296360322,Satisfechos,Muy buen servicio. Los productos de buena calidad. Envio rápido. Lo recomiendo.,5
